unit_name,date_day,hours_text,week_start_date,scraped_at
SJSU Library Hours,Jul 30  Sunday,1pm – 6pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Jul 31  Monday,8am – 8pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Aug 01  Tuesday,8am – 8pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Aug 02  Wednesday,8am – 8pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Aug 03  Thursday,8am – 8pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Aug 04  Friday,8am – 6pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Aug 05  Saturday,8am – 6pm,2023-07-30,2026-04-29T02:23:21
SJSU Library Hours,Aug 06  Sunday,1pm – 6pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 07  Monday,8am – 8pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 08  Tuesday,8am – 8pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 09  Wednesday,8am – 8pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 10  Thursday,8am – 8pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 11  Friday,8am – 6pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 12  Saturday,8am – 6pm,2023-08-06,2026-04-29T02:23:22
SJSU Library Hours,Aug 13  Sunday,1pm – 6pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 14  Monday,8am – 8pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 15  Tuesday,8am – 8pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 16  Wednesday,8am – 8pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 17  Thursday,8am – 8pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 18  Friday,8am – 6pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 19  Saturday,8am – 6pm,2023-08-13,2026-04-29T02:23:22
SJSU Library Hours,Aug 20  Sunday,1pm – 6pm,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 21  Monday,8am – 12am,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 22  Tuesday,8am – 12am,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 23  Wednesday,8am – 12am,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 24  Thursday,8am – 12am,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 25  Friday,8am – 6pm,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 26  Saturday,8am – 6pm,2023-08-20,2026-04-29T02:23:23
SJSU Library Hours,Aug 27  Sunday,1pm – 12am,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Aug 28  Monday,8am – 12am,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Aug 29  Tuesday,8am – 12am,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Aug 30  Wednesday,8am – 12am,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Aug 31  Thursday,8am – 12am,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Sep 01  Friday,8am – 6pm,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Sep 02  Saturday,8am – 6pm,2023-08-27,2026-04-29T02:23:24
SJSU Library Hours,Sep 03  Sunday,1pm – 12am,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 04  Monday,Closed  Labor Day,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 05  Tuesday,8am – 12am,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 06  Wednesday,8am – 12am,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 07  Thursday,8am – 12am,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 08  Friday,8am – 6pm,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 09  Saturday,8am – 6pm,2023-09-03,2026-04-29T02:23:25
SJSU Library Hours,Sep 10  Sunday,1pm – 12am,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 11  Monday,8am – 12am,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 12  Tuesday,8am – 12am,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 13  Wednesday,8am – 12am,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 14  Thursday,8am – 12am,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 15  Friday,8am – 6pm,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 16  Saturday,8am – 6pm,2023-09-10,2026-04-29T02:23:25
SJSU Library Hours,Sep 17  Sunday,1pm – 12am,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 18  Monday,8am – 12am,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 19  Tuesday,8am – 12am,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 20  Wednesday,8am – 12am,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 21  Thursday,8am – 12am,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 22  Friday,8am – 6pm,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 23  Saturday,8am – 6pm,2023-09-17,2026-04-29T02:23:26
SJSU Library Hours,Sep 24  Sunday,1pm – 12am,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Sep 25  Monday,8am – 12am,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Sep 26  Tuesday,8am – 12am,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Sep 27  Wednesday,8am – 12am,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Sep 28  Thursday,8am – 12am,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Sep 29  Friday,8am – 6pm,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Sep 30  Saturday,8am – 6pm,2023-09-24,2026-04-29T02:23:27
SJSU Library Hours,Oct 01  Sunday,1pm – 12am,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 02  Monday,8am – 12am,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 03  Tuesday,8am – 12am,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 04  Wednesday,8am – 12am,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 05  Thursday,8am – 12am,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 06  Friday,8am – 6pm,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 07  Saturday,8am – 6pm,2023-10-01,2026-04-29T02:23:28
SJSU Library Hours,Oct 08  Sunday,1pm – 12am,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 09  Monday,8am – 12am,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 10  Tuesday,8am – 12am,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 11  Wednesday,8am – 12am,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 12  Thursday,8am – 12am,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 13  Friday,8am – 6pm,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 14  Saturday,8am – 6pm,2023-10-08,2026-04-29T02:23:28
SJSU Library Hours,Oct 15  Sunday,1pm – 12am,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 16  Monday,8am – 12am,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 17  Tuesday,8am – 12am,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 18  Wednesday,8am – 12am,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 19  Thursday,8am – 12am,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 20  Friday,8am – 6pm,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 21  Saturday,8am – 6pm,2023-10-15,2026-04-29T02:23:29
SJSU Library Hours,Oct 22  Sunday,1pm – 12am,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 23  Monday,8am – 12am,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 24  Tuesday,8am – 12am,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 25  Wednesday,8am – 12am,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 26  Thursday,8am – 12am,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 27  Friday,8am – 6pm,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 28  Saturday,8am – 6pm,2023-10-22,2026-04-29T02:23:30
SJSU Library Hours,Oct 29  Sunday,1pm – 12am,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Oct 30  Monday,8am – 12am,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Oct 31  Tuesday,8am – 12am,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Nov 01  Wednesday,8am – 12am,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Nov 02  Thursday,8am – 12am,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Nov 03  Friday,8am – 6pm,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Nov 04  Saturday,8am – 6pm,2023-10-29,2026-04-29T02:23:31
SJSU Library Hours,Nov 05  Sunday,1pm – 12am,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 06  Monday,8am – 12am,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 07  Tuesday,8am – 12am,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 08  Wednesday,8am – 12am,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 09  Thursday,8am – 12am,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 10  Friday,Closed  Veterans Day,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 11  Saturday,8am – 6pm,2023-11-05,2026-04-29T02:23:31
SJSU Library Hours,Nov 12  Sunday,1pm – 12am,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 13  Monday,8am – 12am,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 14  Tuesday,8am – 12am,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 15  Wednesday,8am – 12am,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 16  Thursday,8am – 12am,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 17  Friday,8am – 6pm,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 18  Saturday,8am – 6pm,2023-11-12,2026-04-29T02:23:32
SJSU Library Hours,Nov 19  Sunday,1pm – 12am,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 20  Monday,8am – 12am,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 21  Tuesday,8am – 12am,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 22  Wednesday,8am – 8pm,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 23  Thursday,Closed  Thanksgiving Holidays,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 24  Friday,Closed  Thanksgiving Holidays,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 25  Saturday,8am – 6pm,2023-11-19,2026-04-29T02:23:33
SJSU Library Hours,Nov 26  Sunday,1pm – 12am,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Nov 27  Monday,8am – 12am,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Nov 28  Tuesday,8am – 12am,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Nov 29  Wednesday,8am – 12am,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Nov 30  Thursday,8am – 12am,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Dec 01  Friday,8am – 6pm,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Dec 02  Saturday,8am – 6pm,2023-11-26,2026-04-29T02:23:34
SJSU Library Hours,Dec 03  Sunday,1pm – 12am,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 04  Monday,8am – 12am,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 05  Tuesday,8am – 12am,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 06  Wednesday,8am – 12am,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 07  Thursday,–,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 08  Friday,8am – 6pm,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 09  Saturday,8am – 6pm,2023-12-03,2026-04-29T02:23:34
SJSU Library Hours,Dec 10  Sunday,1pm – 12am,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 11  Monday,24 Hours,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 12  Tuesday,24 Hours,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 13  Wednesday,24 Hours,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 14  Thursday,24 Hours,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 15  Friday,12am – 6pm,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 16  Saturday,8am – 6pm,2023-12-10,2026-04-29T02:23:35
SJSU Library Hours,Dec 17  Sunday,1pm – 6pm,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 18  Monday,8am – 8pm,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 19  Tuesday,8am – 8pm,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 20  Wednesday,8am – 8pm,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 21  Thursday,8am – 8pm,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 22  Friday,Closed,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 23  Saturday,Closed,2023-12-17,2026-04-29T02:23:36
SJSU Library Hours,Dec 24  Sunday,Closed,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 25  Monday,Closed  Christmas Day,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 26  Tuesday,Closed,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 27  Wednesday,Closed,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 28  Thursday,Closed,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 29  Friday,Closed,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 30  Saturday,Closed,2023-12-24,2026-04-29T02:23:37
SJSU Library Hours,Dec 31  Sunday,Closed,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 01  Monday,Closed  New Year’s Day,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 02  Tuesday,8am – 8pm,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 03  Wednesday,8am – 8pm,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 04  Thursday,8am – 8pm,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 05  Friday,8am – 6pm,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 06  Saturday,8am – 6pm,2023-12-31,2026-04-29T02:23:38
SJSU Library Hours,Jan 07  Sunday,1pm – 6pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 08  Monday,8am – 8pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 09  Tuesday,8am – 8pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 10  Wednesday,8am – 8pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 11  Thursday,8am – 8pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 12  Friday,8am – 6pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 13  Saturday,8am – 6pm,2024-01-07,2026-04-29T02:23:38
SJSU Library Hours,Jan 14  Sunday,1pm – 6pm,2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 15  Monday,"Closed  Dr. Martin Luther King, Jr. Day",2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 16  Tuesday,8am – 8pm,2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 17  Wednesday,8am – 8pm,2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 18  Thursday,8am – 8pm,2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 19  Friday,8am – 6pm,2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 20  Saturday,8am – 6pm,2024-01-14,2026-04-29T02:23:39
SJSU Library Hours,Jan 21  Sunday,1pm – 6pm,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 22  Monday,8am – 8pm,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 23  Tuesday,8am – 8pm,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 24  Wednesday,8am – 12am,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 25  Thursday,8am – 12am,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 26  Friday,8am – 6pm,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 27  Saturday,8am – 6pm,2024-01-21,2026-04-29T02:23:40
SJSU Library Hours,Jan 28  Sunday,1pm – 12am,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Jan 29  Monday,8am – 12am,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Jan 30  Tuesday,8am – 12am,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Jan 31  Wednesday,8am – 12am,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Feb 01  Thursday,8am – 12am,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Feb 02  Friday,8am – 6pm,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Feb 03  Saturday,8am – 6pm,2024-01-28,2026-04-29T02:23:41
SJSU Library Hours,Feb 04  Sunday,1pm – 12am,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 05  Monday,8am – 12am,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 06  Tuesday,8am – 12am,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 07  Wednesday,8am – 12am,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 08  Thursday,8am – 12am,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 09  Friday,8am – 6pm,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 10  Saturday,8am – 6pm,2024-02-04,2026-04-29T02:23:41
SJSU Library Hours,Feb 11  Sunday,1pm – 12am,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 12  Monday,8am – 12am,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 13  Tuesday,8am – 12am,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 14  Wednesday,8am – 12am,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 15  Thursday,8am – 12am,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 16  Friday,8am – 6pm,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 17  Saturday,8am – 6pm,2024-02-11,2026-04-29T02:23:42
SJSU Library Hours,Feb 18  Sunday,1pm – 12am,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 19  Monday,8am – 12am,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 20  Tuesday,8am – 12am,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 21  Wednesday,8am – 12am,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 22  Thursday,8am – 12am,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 23  Friday,8am – 6pm,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 24  Saturday,8am – 6pm,2024-02-18,2026-04-29T02:23:43
SJSU Library Hours,Feb 25  Sunday,1pm – 12am,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Feb 26  Monday,8am – 12am,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Feb 27  Tuesday,8am – 12am,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Feb 28  Wednesday,8am – 12am,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Feb 29  Thursday,8am – 12am,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Mar 01  Friday,8am – 6pm,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Mar 02  Saturday,8am – 6pm,2024-02-25,2026-04-29T02:23:44
SJSU Library Hours,Mar 03  Sunday,1pm – 12am,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 04  Monday,8am – 12am,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 05  Tuesday,8am – 12am,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 06  Wednesday,8am – 12am,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 07  Thursday,8am – 12am,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 08  Friday,8am – 6pm,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 09  Saturday,8am – 6pm,2024-03-03,2026-04-29T02:23:44
SJSU Library Hours,Mar 10  Sunday,1pm – 12am,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 11  Monday,8am – 12am,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 12  Tuesday,8am – 12am,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 13  Wednesday,8am – 12am,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 14  Thursday,8am – 12am,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 15  Friday,8am – 6pm,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 16  Saturday,8am – 6pm,2024-03-10,2026-04-29T02:23:45
SJSU Library Hours,Mar 17  Sunday,1pm – 12am,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 18  Monday,8am – 12am,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 19  Tuesday,8am – 12am,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 20  Wednesday,8am – 12am,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 21  Thursday,8am – 12am,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 22  Friday,8am – 6pm,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 23  Saturday,8am – 6pm,2024-03-17,2026-04-29T02:23:46
SJSU Library Hours,Mar 24  Sunday,1pm – 12am,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 25  Monday,8am – 12am,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 26  Tuesday,8am – 12am,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 27  Wednesday,8am – 12am,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 28  Thursday,8am – 12am,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 29  Friday,8am – 6pm,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 30  Saturday,8am – 6pm,2024-03-24,2026-04-29T02:23:47
SJSU Library Hours,Mar 31  Sunday,1pm – 12am,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 01  Monday,Closed  Cesar Chavez Day,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 02  Tuesday,8am – 8pm,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 03  Wednesday,8am – 8pm,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 04  Thursday,8am – 8pm,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 05  Friday,8am – 6pm,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 06  Saturday,8am – 6pm,2024-03-31,2026-04-29T02:23:47
SJSU Library Hours,Apr 07  Sunday,1pm – 12am,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 08  Monday,8am – 12am,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 09  Tuesday,8am – 12am,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 10  Wednesday,8am – 12am,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 11  Thursday,8am – 12am,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 12  Friday,8am – 6pm,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 13  Saturday,8am – 6pm,2024-04-07,2026-04-29T02:23:48
SJSU Library Hours,Apr 14  Sunday,1pm – 12am,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 15  Monday,8am – 12am,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 16  Tuesday,8am – 12am,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 17  Wednesday,8am – 12am,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 18  Thursday,8am – 12am,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 19  Friday,8am – 6pm,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 20  Saturday,8am – 6pm,2024-04-14,2026-04-29T02:23:49
SJSU Library Hours,Apr 21  Sunday,1pm – 12am,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 22  Monday,8am – 12am,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 23  Tuesday,8am – 12am,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 24  Wednesday,8am – 12am,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 25  Thursday,8am – 12am,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 26  Friday,8am – 6pm,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 27  Saturday,8am – 6pm,2024-04-21,2026-04-29T02:23:50
SJSU Library Hours,Apr 28  Sunday,1pm – 12am,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,Apr 29  Monday,8am – 12am,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,Apr 30  Tuesday,8am – 12am,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,May 01  Wednesday,8am – 12am,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,May 02  Thursday,8am – 12am,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,May 03  Friday,8am – 6pm,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,May 04  Saturday,8am – 6pm,2024-04-28,2026-04-29T02:23:50
SJSU Library Hours,May 05  Sunday,1pm – 12am,2024-05-05,2026-04-29T02:23:51
SJSU Library Hours,May 06  Monday,8am – 12am,2024-05-05,2026-04-29T02:23:51
SJSU Library Hours,May 07  Tuesday,8am – 12am,2024-05-05,2026-04-29T02:23:51
SJSU Library Hours,May 08  Wednesday,8am – 12am,2024-05-05,2026-04-29T02:23:51
SJSU Library Hours,May 09  Thursday,8am – 12am,2024-05-05,2026-04-29T02:23:51
SJSU Library Hours,May 10  Friday,8am – 6pm,2024-05-05,2026-04-29T02:23:51
SJSU Library Hours,May 11  Saturday,8am – 6pm,2024-05-05,2026-04-29T02:23:51
